 14:55:59.30823,-0.328302,-0.324274,-0.328785,-0.33378,-0.334425,-0.324274,-0.363266,-0.330719,-0.344414,-0.359399,-0.379378,-0.332169,-0.343448,-0.384534,-0.358432,-0.386307,-0.358915,-0.374061,-0.371161,-0.370033,-0.382762,-0.356982,-0.403547,-0.353921,-0.403547,-0.390012,-0.400002,-0.385018,-0.409992,-0.398552,-0.386307,-0.410153,-0.381473,-0.42836,-0.415148,-0.404997,-0.437222,-0.434644,-0.417565,-0.426265,-0.442055,-0.414664,-0.452851,-0.436577,-0.47138,-0.445278,-0.439477,-0.447856,-0.456073,-0.478147,-0.458168,-0.47992,-0.487815,-0.494421,-0.496677,-0.483787,-0.498932,-0.487009,-0.521973,-0.477825,-0.511339,-0.495549,-0.491037,-0.516656,-0.466063,-0.502799,-0.508277,-0.465902,-0.480564,-0.455912,-0.43835,-0.446567,-0.441411,-0.411442,-0.417403,-0.392429,-0.421109,-0.387757,-0.345864,-0.375833,-0.342964,-0.337325,-0.347798,-0.304617,-0.288504,-0.297205,-0.245806,-0.259502,-0.21197,-0.188768,-0.217448,-0.142526,-0.149293,-0.101278,-0.074853,-0.066314,-0.025549,0.001036,0.052435,0.064519,0.114468,0.121396,0.176501,0.252712,0.258513,0.320063,0.350998,0.388863,0.417865,0.462658,0.490371,0.517601,0.546926,0.564489,0.596553,0.617177,0.639573,0.669059,0.68501,0.70209,0.723841,0.733026,0.747043,0.747688,0.753166,0.755905,0.740598,0.721425,0.704184,0.684044,0.625394,0.596553,0.527108,0.498589,0.459919,0.339559,0.291221,0.254485,0.148626,0.106573,0.045506,-0.075659,-0.124802,-0.186513,-0.289471,-0.290599,-0.341192,-0.462357,-0.47138,-0.564349,-0.60898,-0.630732,-0.69792,-0.733045,-0.771715,-0.837776,-0.835681,-0.870323,-0.895458,-0.887241,-0.899809,-0.920272,-0.909154,-0.928972,-0.936384,-0.933161,-0.928489,-0.945246,-0.924622,-0.908187,-0.925105,-0.901742,-0.923333,-0.909798,-0.890464,-0.894331,-0.895297,-0.883535,-0.897231,-0.871773,-0.872095,-0.89707,-0.869517,-0.877574,-0.888047,-0.872257,-0.889336,-0.883213,-0.876607,-0.896425,-0.888208,-0.893847,-0.903515,-0.907543,-0.91286,-0.923172,-0.906093,-0.935739,-0.919144,-0.941379,-0.949918,-0.955235,-0.949435,-0.963775,-0.974248,-0.969575,-0.987138,-0.990844,-1.003573,-1.00325,-1.010501,-0.998256,-1.014851,-1.013401,-1.019685,-1.02468,-1.021296,-1.024841,-1.034186,-1.031447,-1.034992,-1.043531,-1.039826,-1.05046,-1.054649,-1.060127,-1.061577,-1.058677,-1.068828,-1.078979,-1.074306,-1.071889,-1.072211,-1.079301,-1.084779,-1.100408,-1.075273,-1.101375,-1.111203,-1.084779,-1.11507,-1.105725,-1.107336,-1.116037,-1.111848,-1.090257,-1.12071,-1.108948,-1.109109,-1.123449,-1.105564,-1.125221,-1.120549,-1.12071,-1.128605,-1.123449,-1.109431,-1.124093,-1.116198,-1.111042,-1.114909,-1.114426,-1.098797,-1.118293,-1.092513,-1.101536,-1.112331,-1.096058,-1.110881,-1.123771,-1.106531,-1.119743,-1.125543,-1.110237,-1.130216,-1.106047,-1.135372,-1.116198,-1.134889,-1.116521,-1.121354,-1.118454,-1.127638,-1.137306,-1.123288,-1.136822,-1.129894,-1.125382,-1.136178,-1.141334,-1.11217,-1.133761,-1.130216,-1.12796,-1.124416,-1.126832,-1.117971,-1.140528,-1.117971,-1.113943,-1.128121,-1.127477,-1.101214,-1.1336,-1.121032,-1.132472,-1.131022,-1.123288,-1.11926,-1.126349,-1.123932,-1.132794,-1.13215,-1.119421,-1.136178,-1.124899,-1.124738,-1.148584,-1.116359,-1.140528,-1.146651,-1.12361,-1.153096,-1.154062,-1.134566,-1.148584,-1.146812,-1.147134,-1.152773,-1.141978,-1.137789,-1.147295,-1.137144,-1.133922,-1.142623,-1.151484,-1.142784,-1.160507,-1.141817,-1.141334,-1.139239,-1.127799,-1.14085,-1.109753,-1.116037,-1.119582,-1.112009,-1.103953,-1.122804,-1.104597,-1.089935,-1.129733,-1.082523,-1.103308,-1.092835,-1.081396,-1.062544,-1.067217,-1.029997,-1.054971,-1.047721,-1.020813,-1.038537,-1.028225,-0.988105,-1.030964,-0.991972,-1.006473,-1.004539,-0.972315,-0.977632,-0.997289,-0.94444,-0.941379,-0.970381,-0.917049,-0.936867,-0.917855,-0.902387,-0.903192,-0.874835,-0.90142,-0.887886,-0.862428,-0.854533,-0.893686,-0.818602,-0.877574,-0.866134,-0.839226,-0.851149,-0.862106,-0.817958,-0.845027,-0.853405,-0.851472,-0.839065,-0.818763,-0.811513,-0.844382,-0.795884,-0.835037,-0.802973,-0.783477,-0.805068,-0.806035,-0.791533,-0.804423,-0.785089,-0.76092,-0.78815,-0.748836,-0.747224,-0.742391,-0.712583,-0.731112,-0.727406,-0.720156,-0.705493,-0.752219,-0.685192,-0.725312,-0.694859,-0.709038,-0.717739,-0.70791,-0.669724,-0.710005,-0.667146,-0.642655,-0.688897,-0.675363,-0.637982,-0.657962,-0.638949,-0.64056,-0.629926,-0.632182,-0.592223,-0.604307,-0.598829,-0.587712,-0.615425,-0.561126,-0.57031,-0.583361,-0.551298,-0.576755,-0.571599,-0.545819,-0.570955,-0.536958,-0.542597,-0.561932,-0.489909,-0.546303,-0.535346,-0.516495,-0.519395,-0.484592,-0.497482,-0.511661,-0.482175,-0.46284,-0.461229,-0.486365,-0.453818,-0.449145,-0.435611,-0.422882,-0.443506,-0.443344,-0.405803,-0.430293,-0.383084,-0.410636,-0.441572,-0.377122,-0.398391,-0.40113,-0.386307,-0.41112,-0.399196,-0.373094,-0.393235,-0.39404,-0.393718,-0.402419,-0.372933,-0.409186,-0.403547,-0.388079,-0.414664,-0.420465,-0.404836,-0.420948,-0.428843,-0.405641,-0.405964,-0.433194,-0.423043,-0.459457,-0.452045,-0.458329,-0.441733,-0.479436,-0.468319,-0.482175,-0.470736,-0.532607,-0.524229,-0.509083,-0.522134,-0.533252,-0.525518,-0.549042,-0.538085,-0.542758,-0.553714,-0.539052,-0.558065,-0.539697,-0.586745,-0.560643,-0.574177,-0.559354,-0.554681,-0.560804,-0.545336,-0.556615,-0.564026,-0.543241,-0.582072,-0.547592,-0.53019,-0.531157,-0.534541,-0.545819,-0.55742,-0.578044,-0.532285,-0.545497,-0.548881,-0.527612,-0.54598,-0.54018,-0.512467,-0.547914,-0.514884,-0.536474,-0.5173,-0.499738,-0.514722,-0.504894,-0.498288,-0.499093,-0.52294,-0.480403,-0.522134,-0.495871,-0.488459,-0.49281,-0.5086,-0.472508,-0.494904,-0.501833,-0.496999,-0.523101,-0.517462,-0.508761,-0.487815,-0.486526,-0.513917,-0.520684,-0.516173,-0.527935,-0.50715,-0.530674,-0.523423,-0.503444,-0.526162,-0.542114,-0.542919,-0.509083,-0.526807,-0.538408,-0.518106,-0.55597,-0.530351,-0.508922,-0.562576,-0.525518,-0.537924,-0.516173,-0.526323,-0.534218,-0.527612,-0.530351,-0.549203,-0.546142,-0.521812,-0.52874,-0.552264,-0.52004,-0.524068,-0.523584,-0.556131,-0.553231,-0.574338,-0.517623,-0.55017,-0.543241,-0.566765,-0.57885,-0.542436,-0.550653,-0.569505,-0.54598,-0.558065,-0.582233,-0.559193,-0.59029,-0.571277,-0.536152,-0.576272,-0.539697,-0.573533,-0.54308,-0.554037,-0.548397,-0.542275,-0.552587,-0.567088,-0.531963,-0.557098,-0.558065,-0.559837,-0.556937,-0.560159,-0.558709,-0.57176,-0.548558,-0.579333,-0.540986,-0.571599,-0.543403,-0.580139,-0.556776,-0.565315,-0.545497,-0.575144,-0.579978,-0.570955,-0.549042,-0.544208,-0.557743,-0.569988,-0.529385,-0.5803,-0.542114,-0.539697,-0.539858,-0.543564,-0.511822,-0.555326,-0.530351,-0.52004,-0.51005,-0.501027,-0.543564,-0.505861,-0.512306,-0.53438,-0.523101,-0.523745,-0.521812,-0.489426,-0.521006,-0.518267,-0.489265,-0.524229,-0.506183,-0.483625,-0.527451,-0.504572,-0.51585,-0.536796,-0.5144,-0.529224,-0.534863,-0.500866,-0.505538,-0.535024,-0.508439,-0.538569,-0.507794,-0.509889,-0.513433,-0.529868,-0.541308,-0.528901,-0.524551,-0.5173,-0.542436,-0.535507,-0.503605,-0.529868,-0.533735,-0.510533,-0.546947,-0.518751,-0.524068,-0.524068,-0.536635,-0.537119,-0.559032,-0.500705,-0.552425,-0.524229,-0.521329,-0.528257,-0.525518,-0.516656,-0.566443,-0.54308,-0.516173,-0.582233,-0.515528,-0.52584,-0.548558,-0.533091,-0.535991,-0.557743,-0.537119,-0.542436,-0.542275,-0.509083,-0.563382,-0.544369,-0.532285,-0.547914,-0.516334,-0.553231,-0.550814,-0.528901,-0.531802,-0.539213,-0.55597,-0.536313,-0.540663,-0.511661,-0.531318,-0.497643,-0.533091,-0.513111,-0.530996,-0.502316,-0.511017,-0.510694,-0.471219,-0.53164,-0.480081,-0.5086,-0.517462,-0.504894,-0.518428,-0.511339,-0.495388,-0.511178,-0.516978,-0.483625,-0.516817,-0.50296,-0.483948,-0.523906,-0.50006,-0.508439,-0.519395,-0.474764,-0.52004,-0.49571,-0.478953,-0.490393,-0.517462,-0.47138,-0.488298,-0.483787,-0.510372,-0.473314,-0.465418,-0.471541,-0.471219,-0.464774,-0.460101,-0.462196,-0.452529,-0.450917,-0.446567,-0.461551,-0.464291,-0.452851,-0.456557,-0.449628,-0.462518,-0.444956,-0.442217,-0.475892,-0.436738,-0.447695,-0.442861,-0.456396,-0.455429,-0.448662,-0.420948,-0.440283,-0.445922,-0.435933,-0.46139,-0.406447,-0.448662,-0.427715,-0.451723,-0.443183,-0.412892,-0.398069,-0.447856,-0.422559,-0.410475,-0.45124,-0.413537,-0.403708,-0.441733,-0.394846,-0.415631,-0.414503,-0.404352,-0.401452,-0.420787,-0.401774,-0.435611,-0.433999,-0.40693,-0.406769,-0.418209,-0.423687,-0.425299,-0.42546,-0.395652,-0.425299,-0.397907,-0.421109,-0.448823,-0.405641,-0.432871,-0.425782,-0.397907,-0.425621,-0.42401,-0.396296,-0.435449,-0.415309,-0.398069,-0.401452,-0.417565,-0.398874,-0.44705,-0.408058,-0.423526,-0.422076,-0.419659,-0.397263,-0.442055,-0.374383,-0.40258,-0.41402,-0.369389,-0.420787,-0.369711,-0.391785,-0.421915,-0.38244,-0.394685,-0.38679,-0.393074,-0.404191,-0.399358,-0.393396,-0.38534,-0.379056,-0.386468,-0.404675,-0.389207,-0.402741,-0.408864,-0.430455,-0.39404,-0.420304,-0.402097,-0.409831,-0.410314,-0.434966,-0.411281,-0.432388,-0.452529,-0.447373,-0.438511,-0.40693,-0.439961,-0.457523,-0.415309,-0.475408,-0.4485,-0.411442,-0.457523,-0.451078,-0.434322,-0.454784,-0.458812,-0.471058,-0.501833,-0.443022,-0.449628,-0.438027,-0.429971,-0.466707,-0.442861,-0.4456,-0.486042,-0.448017,-0.417242,-0.456396,-0.432388,-0.432549,-0.44705,-0.424332,-0.436094,-0.455268,-0.451401,-0.451078,-0.467674,-0.433677,-0.444795,-0.499577,-0.437705,-0.489909,-0.442861,-0.444633,-0.482175,-0.465418,-0.452529,-0.476375,-0.473314,-0.453012,-0.499416,-0.456879,-0.46139,-0.475569,-0.470413,-0.499899,-0.504572,-0.484914,-0.51585,-0.491359,-0.48717,-0.540986,-0.527451,-0.492004,-0.53019,-0.501027,-0.516334,-0.536635,-0.540986,-0.518428,-0.559998,-0.52584,-0.523745,-0.566604,-0.501833,-0.576433,-0.556131,-0.572083,-0.577561,-0.569988,-0.56741,-0.577883,-0.555809,-0.583845,-0.625092,-0.554359,-0.586584,-0.600279,-0.592062,-0.603824,-0.600279,-0.568538,-0.638627,-0.622837,-0.594318,-0.637177,-0.612364,-0.630087,-0.66634,-0.628798,-0.663601,-0.630087,-0.637016,-0.667629,-0.671979,-0.649905,-0.661345,-0.681002,-0.643138,-0.688897,-0.659573,-0.670368,-0.684225,-0.645394,-0.671657,-0.659412,-0.649422,-0.67488,-0.673913,-0.635565,-0.67923,-0.650872,-0.666662,-0.688253,-0.646522,-0.66054,-0.684225,-0.644427,-0.690992,-0.675041,-0.637821,-0.683419,-0.669401,-0.651356,-0.674719,-0.667629,-0.647166,-0.644105,-0.655223,-0.644105,-0.655061,-0.662634,-0.619131,-0.659251,-0.619131,-0.629604,-0.651678,-0.630409,-0.612525,-0.637016,-0.622514,-0.600924,-0.631376,-0.567732,-0.614942,-0.599796,-0.598668,-0.583522,-0.572727,-0.57321,-0.589967,-0.556131,-0.587873,-0.560321,-0.54018,-0.567893,-0.563382,-0.566282,-0.578044,-0.530996,-0.565154,-0.579655,-0.556776,-0.527129,-0.545336,-0.552587,-0.536152,-0.555326,-0.514561,-0.572244,-0.501188,-0.527935,-0.511339,-0.516495,-0.525034,-0.504249,-0.516334,-0.499416,-0.547431,-0.485559,-0.5144,-0.496677,-0.499255,-0.451723,-0.514722,-0.487654,-0.486042,-0.510533,-0.444472,-0.456879,-0.466707,-0.41837,-0.441572,-0.395974,-0.386307,-0.381151,-0.376478,-0.350376,-0.381151,-0.307678,-0.307517,-0.321535,-0.279965,-0.260791,-0.257891,-0.23485,-0.215032,-0.18474,-0.18619,-0.11594,-0.11449,-0.04714,-0.030705,-0.026355,0.018599,0.06178,0.106895,0.114629,0.141698,0.226449,0.214848,0.263347,0.309106,0.362116,0.40143,0.441389,0.484571,0.511479,0.545154,0.568195,0.598808,0.6262,0.649402,0.681466,0.713368,0.738504,0.770084,0.799409,0.823578,0.852903,0.874816,0.891573,0.913647,0.927504,0.934432,0.947,0.942488,0.936043,0.936366,0.923637,0.899629,0.863859,0.787164,0.771857,0.75091,0.659714,0.601548,0.546282,0.441389,0.405942,0.340686,0.236922,0.199541,0.11044,0.036,0.004097,-0.096766,-0.147037,-0.199241,-0.26788,-0.322824,-0.349731,-0.415953,-0.464613,-0.472508,-0.521973,-0.534863,-0.58465,-0.605758,-0.592384,-0.647328,-0.628315,-0.663601,-0.674396,-0.649422,-0.640721,-0.645555,-0.659412,-0.638627,-0.624931,-0.649261,-0.636693,-0.647489,-0.627026,-0.63186,-0.610591,-0.595446,-0.601729,-0.616553,-0.570149,-0.598507,-0.613975,-0.542275,-0.59609,-0.541147,-0.566604,-0.587873,-0.569505,-0.556131,-0.565799,-0.553231,-0.571277,-0.574177,-0.547431,-0.533413,-0.577239,-0.557098,-0.536313,-0.560159,-0.531963,-0.552909,-0.568216,-0.57031,-0.559998,-0.562576,-0.567893,-0.593995,-0.552425,-0.569666,-0.613653,-0.579978,-0.600924,-0.603341,-0.584489,-0.606885,-0.646844,-0.598185,-0.634276,-0.611075,-0.618003,-0.638305,-0.649261,-0.623803,-0.638143,-0.629604,-0.631698,-0.669563,-0.62332,-0.638627,-0.659251,-0.626704,-0.656512,-0.667629,-0.647005,-0.674557,-0.657801,-0.652,-0.676652,-0.683258,-0.684064,-0.691153,-0.681164,-0.693087,-0.712744,-0.704043,-0.698404,-0.73659,-0.723378,-0.73659,-0.752058,-0.728695,-0.745935,-0.754797,-0.764304,-0.766237,-0.758664,-0.774938,-0.775582,-0.761242,-0.784283,-0.778805,-0.786378,-0.792661,-0.797334,-0.793145,-0.790728,-0.791211,-0.795884,-0.796206,-0.790728,-0.794917,-0.7838,-0.800073,-0.790083,-0.787667,-0.806196,-0.777516,-0.784605,-0.769459,-0.783961,-0.77381,-0.785089,-0.782833,-0.782188,-0.768171,-0.766559,-0.775421,-0.75657,-0.773971,-0.778805,-0.772521,-0.764626,-0.759148,-0.766398,-0.756731,-0.792339,-0.757536,-0.769943,-0.779771,-0.776227,-0.786216,-0.806035,-0.788311,-0.796851,-0.802812,-0.780255,-0.821341,-0.797656,-0.811835,-0.816185,-0.818602,-0.825208,-0.819086,-0.825208,-0.826175,-0.838098,-0.831492,-0.842771,-0.811835,-0.836004,-0.840032,-0.836004,-0.839871,-0.840354,-0.841643,-0.83117,-0.837132,-0.837615,-0.834231,-0.855822,-0.852277,-0.853083,-0.840193,-0.855339,-0.840837,-0.85405,-0.846638,-0.843577,-0.851633,-0.838582,-0.847121,-0.83552,-0.854533,-0.858239,-0.831976,-0.846638,-0.849699,-0.827625,-0.853083,-0.853244,-0.834715,-0.84841,-0.841804,-0.844221,-0.826981,-0.850827,-0.852599,-0.845027,-0.854533,-0.840999,-0.853083,-0.850183,-0.850666,-0.867262,-0.842932,-0.879829,-0.871934,-0.875801,-0.887563,-0.881441,-0.87709,-0.886597,-0.891914,-0.882569,-0.902548,-0.889336,-0.908026,-0.901581,-0.903676,-0.911087,-0.910926,-0.90287,-0.925589,-0.905609,-0.913021,-0.928489,-0.908832,-0.933161,-0.939606,-0.942507,-0.941057,-0.925428,-0.950563,-0.945246,-0.946051,-0.946212,-0.950241,-0.955235,-0.950079,-0.956847,-0.963453,-0.96023,-0.976504,-0.966836,-0.956363,-0.966031,-0.966514,-0.945568,-0.975215,-0.946051,-0.952335,-0.960714,-0.957975,-0.954269,-0.966997,-0.937995,-0.958136,-0.947663,-0.939123,-0.955074,-0.94299,-0.942507,-0.957008,-0.951368,-0.940895,-0.94009,-0.928328,-0.928167,-0.934773,-0.917694,-0.90722,-0.924461,-0.927522,-0.928811,-0.900614,-0.932678,-0.921722,-0.92575,-0.899487,-0.933645,-0.907865,-0.891753,-0.952174,-0.887402,-0.944924,-0.912538,-0.897553,-0.913021,-0.908187,-0.888047,-0.906737,-0.914793,-0.88708,-0.924461,-0.897392,-0.888691,-0.875157,-0.873223,-0.889175,-0.87419,-0.877735,-0.8613,-0.877413,-0.829236,-0.855822,-0.883213,-0.855983,-0.861461,-0.857111,-0.863878,-0.835681,-0.862589,-0.83262,-0.848732,-0.83407,-0.836326,-0.876607,-0.817152,-0.832781,-0.872257,-0.851955,-0.850505,-0.873707,-0.826981,-0.85405,-0.837937,-0.856144,-0.868551,-0.836487,-0.876285,-0.880957,-0.853244,-0.85985,-0.853244,-0.864523,-0.857433,-0.864684,-0.821664,-0.845349,-0.857917,-0.843577,-0.859206,-0.850183,-0.849538,-0.838743,-0.855177,-0.840193,-0.860495,-0.849377,-0.827464,-0.864362,-0.84986,-0.835843,-0.843899,-0.840193,-0.830687,-0.856789,-0.827142,-0.84696,-0.845027,-0.852438,-0.863717,-0.845188,-0.813607,-0.842771,-0.831814,-0.833909,-0.837454,-0.821664,-0.835198,-0.826336,-0.790083,-0.823436,-0.845349,-0.78106,-0.82537,-0.802007,-0.807807,-0.80539,-0.807807,-0.7925,-0.816991,-0.751091,-0.785894,-0.795884,-0.781544,-0.79395,-0.774777,-0.786055,-0.786055,-0.79814,-0.778805,-0.787022,-0.774454,-0.772199,-0.77961,-0.795239,-0.775582,-0.77671,-0.792178,-0.783477,-0.787828,-0.782833,-0.771715,-0.804101,-0.75238,-0.75093,-0.807968,-0.755603,-0.761403,-0.774938,-0.748513,-0.772843,-0.782511,-0.773649,-0.774615,-0.759631,-0.767204,-0.795562,-0.751736,-0.768332,-0.775099,-0.746419,-0.76092,-0.771554,-0.785572,-0.754475,-0.756408,-0.761403,-0.747547,-0.768976,-0.738363,-0.75657,-0.756086,-0.736912,-0.748352,-0.768171,-0.7208,-0.751414,-0.74803,-0.728212,-0.755925,-0.743357,-0.748352,-0.777516,-0.735462,-0.740779,-0.765109,-0.737879,-0.762531,-0.754797,-0.728373,-0.753992,-0.783316,-0.729984,-0.762692,-0.730467,-0.753186,-0.755119,-0.748352,-0.727406,-0.778321,-0.739168,-0.714677,-0.779127,-0.714677,-0.743519,-0.755764,-0.737879,-0.744969,-0.774615,-0.727567,-0.75238,-0.758503,-0.722895,-0.772843,-0.740457,-0.75383,-0.797817,-0.730145,-0.762692,-0.770587,-0.734818,-0.75657,-0.761403,-0.716289,-0.758825,-0.767526,-0.735623,-0.759953,-0.746097,-0.733851,-0.76672,-0.723861,-0.687609,-0.74368,-0.717416,-0.715483,-0.77961,-0.674396,-0.690992,-0.706782,-0.691637,-0.692281,-0.693892,-0.678424,-0.655384,-0.69792,-0.646522,-0.663118,-0.68068,-0.641366,-0.673107,-0.634276,-0.633954,-0.65345,-0.66344,-0.604146,-0.643622,-0.638627,-0.592223,-0.649261,-0.596251,-0.610913,-0.61897,-0.5832,-0.613491,-0.632987,-0.574822,-0.636371,-0.597057,-0.592223,-0.61478,-0.57321,-0.596896,-0.60463,-0.556615,-0.573694,-0.58175,-0.566443,-0.550975,-0.557581,-0.55162,-0.555003,-0.593029,-0.536152,-0.590773,-0.539536,-0.544208,-0.557904,-0.563382,-0.54872,-0.538085,-0.539536,-0.529385,-0.577239,-0.542919,-0.554681,-0.541308,-0.549525,-0.563704,-0.556454,-0.52149,-0.561771,-0.54308,-0.546786,-0.566121,-0.540502,-0.529062,-0.555809,-0.552587,-0.542275,-0.54598,-0.515045,-0.530351,-0.53728,-0.519717,-0.549042,-0.538247,-0.526807,-0.565799,-0.556776,-0.540825,-0.538891,-0.542114,-0.544208,-0.581589,-0.516978,-0.510211,-0.544208,-0.531157,-0.550331,-0.543241,-0.531157,-0.535346,-0.550009,-0.52004,-0.538569,-0.564993,-0.556615,-0.550814,-0.567249,-0.524068,-0.552587,-0.529385,-0.525679,-0.527773,-0.538085,-0.533735,-0.540019,-0.524712,-0.53438,-0.551136,-0.505699,-0.567732,-0.552425,-0.505216,-0.552587,-0.52149,-0.49007,-0.565799,-0.513433,-0.508116,-0.551298,-0.49426,-0.526807,-0.541952,-0.524873,-0.527935,-0.531963,-0.517945,-0.52874,-0.510211,-0.546625,-0.534218,-0.510533,-0.524712,-0.526162,-0.529707,-0.535346,-0.529385,-0.535346,-0.538085,-0.536474,-0.540663,-0.507472,-0.563221,-0.508277,-0.547914,-0.556131,-0.531318,-0.537924,-0.546786,-0.517623,-0.551298,-0.545658,-0.531963,-0.593351,-0.550975,-0.554359,-0.536474,-0.539858,-0.55452,-0.548075,-0.536796,-0.558709,-0.560965,-0.553876,-0.572566,-0.531963,-0.570632,-0.548075,-0.57176,-0.555165,-0.560643,-0.548236,-0.539697,-0.594157,-0.544691,-0.547108,-0.582717,-0.563543,-0.573049,-0.588034,-0.548236,-0.583522,-0.58175,-0.5832,-0.60044,-0.592384,-0.577239,-0.614619,-0.567893,-0.600763,-0.583039,-0.608174,-0.620259,-0.620259,-0.581911,-0.602535,-0.59609,-0.593995,-0.60608,-0.598507,-0.611397,-0.612364,-0.601891,-0.605919,-0.625576,-0.612202,-0.603502,-0.627026,-0.599474,-0.614619,-0.610591,-0.611719,-0.605113,-0.594479,-0.611236,-0.610108,-0.603824,-0.616714,-0.625898,-0.600924,-0.591095,-0.628315,-0.606563,-0.634276,-0.607208,-0.613491,-0.627187,-0.631537,-0.595929,-0.621709,-0.601729,-0.625092,-0.613008,-0.601246,-0.615425,-0.642655,-0.615103,-0.643783,-0.623803,-0.638466,-0.656673,-0.621225,-0.651033,-0.636532,-0.663762,-0.656189,-0.657801,-0.641366,-0.667629,-0.663279,-0.667146,-0.658928,-0.66779,-0.643461,-0.627187,-0.665535,-0.65055,-0.655545,-0.66634,-0.668274,-0.650389,-0.656995,-0.618325,-0.629282,-0.628798,-0.597701,-0.687447,-0.621387,-0.588195,-0.613491,-0.611075,-0.597057,-0.611236,-0.620259,-0.572566,-0.608013,-0.593351,-0.58175,-0.594962,-0.522295,-0.581428,-0.577722,-0.533735,-0.562415,-0.565315,-0.556776,-0.572244,-0.56596,-0.526001,-0.568538,-0.574016,-0.562415,-0.562737,-0.548075,-0.567571,-0.570471,-0.567732,-0.559193,-0.549525,-0.535669,-0.584328,-0.554681,-0.568054
